year,month,brand,model,row_type,drivetrain,count_month,count_ytd,share_pct
2026,6,VINFAST,,brand_total,bev,32,134,0
2026,6,VINFAST,,brand_total,awd,9,40,0
2026,6,VOLVO,60,model,total,300,1561,5.9
2026,6,VOLVO,60,model,hybrid_incl_plugin,300,1561,7.7
2026,6,VOLVO,60,model,petrol_hybrid_incl_plugin,300,1561,7.7
2026,6,VOLVO,60,model,hybrid_excl_plugin,126,693,8
2026,6,VOLVO,60,model,petrol_hybrid_excl_plugin,126,693,8
2026,6,VOLVO,60,model,plugin_hybrid,174,868,7.4
2026,6,VOLVO,60,model,petrol_plugin_hybrid,174,868,7.4
2026,6,VOLVO,60,model,awd,174,868,5.1
2026,6,VOLVO,90,model,total,1,86,0.3
2026,6,VOLVO,90,model,hybrid_incl_plugin,1,13,0.1
2026,6,VOLVO,90,model,petrol_hybrid_incl_plugin,1,13,0.1
2026,6,VOLVO,90,model,plugin_hybrid,1,13,0.1
2026,6,VOLVO,90,model,petrol_plugin_hybrid,1,13,0.1
2026,6,VOLVO,90,model,bev,,73,1.2
2026,6,VOLVO,90,model,awd,1,13,0.1
2026,6,VOLVO,C40,model,total,19,176,0.7
2026,6,VOLVO,C40,model,bev,19,176,3
2026,6,VOLVO,C40,model,awd,6,76,0.4
2026,6,VOLVO,ES90,model,total,111,399,1.5
2026,6,VOLVO,ES90,model,bev,111,399,6.7
2026,6,VOLVO,ES90,model,awd,35,35,0.2
2026,6,VOLVO,EX30,model,total,708,2641,10.1
2026,6,VOLVO,EX30,model,bev,708,2641,44.5
2026,6,VOLVO,EX30,model,awd,46,426,2.5
2026,6,VOLVO,EX90,model,total,436,1137,4.3
2026,6,VOLVO,EX90,model,bev,436,1137,19.2
2026,6,VOLVO,EX90,model,awd,393,1023,6
2026,6,VOLVO,FH,model,total,,2,0
2026,6,VOLVO,FH,model,diesel,,2,100
2026,6,VOLVO,XC40,model,total,985,5999,22.8
2026,6,VOLVO,XC40,model,hybrid_incl_plugin,700,4509,22.2
2026,6,VOLVO,XC40,model,petrol_hybrid_incl_plugin,700,4509,22.2
2026,6,VOLVO,XC40,model,hybrid_excl_plugin,700,4509,52.3
2026,6,VOLVO,XC40,model,petrol_hybrid_excl_plugin,700,4509,52.3
2026,6,VOLVO,XC40,model,bev,284,1488,25.1
2026,6,VOLVO,XC40,model,awd,54,368,2.2
2026,6,VOLVO,XC60,model,total,1865,10518,40
2026,6,VOLVO,XC60,model,hybrid_incl_plugin,1846,10499,51.6
2026,6,VOLVO,XC60,model,petrol_hybrid_incl_plugin,1846,10499,51.6
2026,6,VOLVO,XC60,model,hybrid_excl_plugin,667,3137,36.4
2026,6,VOLVO,XC60,model,petrol_hybrid_excl_plugin,667,3137,36.4
2026,6,VOLVO,XC60,model,plugin_hybrid,1179,7362,62.8
2026,6,VOLVO,XC60,model,petrol_plugin_hybrid,1179,7362,62.8
2026,6,VOLVO,XC60,model,bev,19,19,0.3
2026,6,VOLVO,XC60,model,awd,1865,10518,61.6
2026,6,VOLVO,XC90,model,total,942,3759,14.3
2026,6,VOLVO,XC90,model,hybrid_incl_plugin,942,3759,18.5
2026,6,VOLVO,XC90,model,petrol_hybrid_incl_plugin,942,3759,18.5
2026,6,VOLVO,XC90,model,hybrid_excl_plugin,38,288,3.3
2026,6,VOLVO,XC90,model,petrol_hybrid_excl_plugin,38,288,3.3
2026,6,VOLVO,XC90,model,plugin_hybrid,904,3471,29.6
2026,6,VOLVO,XC90,model,petrol_plugin_hybrid,904,3471,29.6
2026,6,VOLVO,XC90,model,awd,942,3759,22
2026,6,VOLVO,,brand_total,total,5367,26278,1.8
2026,6,VOLVO,,brand_total,diesel,,2,0
2026,6,VOLVO,,brand_total,hybrid_incl_plugin,3789,20341,3.4
2026,6,VOLVO,,brand_total,petrol_hybrid_incl_plugin,3789,20341,4.1
2026,6,VOLVO,,brand_total,hybrid_excl_plugin,1531,8627,2
2026,6,VOLVO,,brand_total,petrol_hybrid_excl_plugin,1531,8627,2.5
2026,6,VOLVO,,brand_total,plugin_hybrid,2258,11714,7.2
2026,6,VOLVO,,brand_total,petrol_plugin_hybrid,2258,11714,7.6
2026,6,VOLVO,,brand_total,bev,1577,5933,1.6
2026,6,VOLVO,,brand_total,awd,3516,17086,4.7
2026,6,VW,ARTEON,model,total,,77,0
2026,6,VW,ARTEON,model,awd,,57,0.2
2026,6,VW,CADDY,model,total,1772,9686,3.5
2026,6,VW,CADDY,model,diesel,932,4992,7.9
2026,6,VW,CADDY,model,hybrid_incl_plugin,268,1475,1.8
2026,6,VW,CADDY,model,petrol_hybrid_incl_plugin,262,1448,1.8
2026,6,VW,CADDY,model,diesel_hybrid_incl_plugin,6,27,17.2
2026,6,VW,CADDY,model,hybrid_excl_plugin,6,27,0
2026,6,VW,CADDY,model,diesel_hybrid_excl_plugin,6,27,17.2
2026,6,VW,CADDY,model,plugin_hybrid,262,1448,5.3
2026,6,VW,CADDY,model,petrol_plugin_hybrid,262,1448,5.3
2026,6,VW,CADDY,model,awd,100,654,1.9
2026,6,VW,CRAFTER,model,total,252,1597,0.6
2026,6,VW,CRAFTER,model,diesel,252,1596,2.5
2026,6,VW,CRAFTER,model,hybrid_incl_plugin,,1,0
2026,6,VW,CRAFTER,model,diesel_hybrid_incl_plugin,,1,0.6
2026,6,VW,CRAFTER,model,hybrid_excl_plugin,,1,0
2026,6,VW,CRAFTER,model,diesel_hybrid_excl_plugin,,1,0.6
2026,6,VW,CRAFTER,model,awd,57,367,1
2026,6,VW,GOLF,model,total,8117,44625,16.3
2026,6,VW,GOLF,model,diesel,1657,10471,16.5
2026,6,VW,GOLF,model,hybrid_incl_plugin,3333,17191,20.8
2026,6,VW,GOLF,model,petrol_hybrid_incl_plugin,3333,17191,20.9
2026,6,VW,GOLF,model,hybrid_excl_plugin,2885,14170,25.6
2026,6,VW,GOLF,model,petrol_hybrid_excl_plugin,2885,14170,25.7
2026,6,VW,GOLF,model,plugin_hybrid,448,3021,11.1
2026,6,VW,GOLF,model,petrol_plugin_hybrid,448,3021,11.1
2026,6,VW,GOLF,model,awd,559,3339,9.5
2026,6,VW,ID. BUZZ,model,total,1077,5254,1.9
2026,6,VW,ID. BUZZ,model,bev,1077,5254,10.6
2026,6,VW,ID. BUZZ,model,awd,295,1275,3.6
2026,6,VW,ID.3,model,total,3514,18240,6.7
2026,6,VW,ID.3,model,bev,3514,18240,36.9
2026,6,VW,"ID.4, ID.5",model,total,1674,10359,3.8
2026,6,VW,"ID.4, ID.5",model,bev,1674,10359,20.9
2026,6,VW,"ID.4, ID.5",model,awd,359,2535,7.2
2026,6,VW,ID.7,model,total,2248,14658,5.4
2026,6,VW,ID.7,model,bev,2248,14658,29.6
2026,6,VW,ID.7,model,awd,637,4404,12.5
2026,6,VW,PASSAT,model,total,3411,19886,7.3
2026,6,VW,PASSAT,model,diesel,2094,11607,18.3
2026,6,VW,PASSAT,model,hybrid_incl_plugin,1254,7953,9.6
2026,6,VW,PASSAT,model,petrol_hybrid_incl_plugin,1247,7925,9.6
2026,6,VW,PASSAT,model,diesel_hybrid_incl_plugin,7,28,17.8
2026,6,VW,PASSAT,model,hybrid_excl_plugin,523,3057,5.5
2026,6,VW,PASSAT,model,petrol_hybrid_excl_plugin,516,3029,5.5
2026,6,VW,PASSAT,model,diesel_hybrid_excl_plugin,7,28,17.8
2026,6,VW,PASSAT,model,plugin_hybrid,731,4896,17.9
2026,6,VW,PASSAT,model,petrol_plugin_hybrid,731,4896,17.9
2026,6,VW,PASSAT,model,awd,405,2415,6.9
2026,6,VW,POLO,model,total,2457,13795,5
2026,6,VW,POLO,model,hybrid_incl_plugin,2,4,0
2026,6,VW,POLO,model,petrol_hybrid_incl_plugin,2,4,0
2026,6,VW,POLO,model,hybrid_excl_plugin,2,4,0
2026,6,VW,POLO,model,petrol_hybrid_excl_plugin,2,4,0
2026,6,VW,POLO,model,bev,4,17,0
2026,6,VW,T-CROSS,model,total,3991,17115,6.3
2026,6,VW,T-CROSS,model,hybrid_incl_plugin,7,7,0
2026,6,VW,T-CROSS,model,petrol_hybrid_incl_plugin,7,7,0
2026,6,VW,T-CROSS,model,hybrid_excl_plugin,7,7,0
2026,6,VW,T-CROSS,model,petrol_hybrid_excl_plugin,7,7,0
2026,6,VW,T-ROC,model,total,6808,32442,11.9
2026,6,VW,T-ROC,model,diesel,28,286,0.5
2026,6,VW,T-ROC,model,hybrid_incl_plugin,5884,25903,31.4
2026,6,VW,T-ROC,model,petrol_hybrid_incl_plugin,5884,25903,31.4
2026,6,VW,T-ROC,model,hybrid_excl_plugin,5884,25903,46.9
2026,6,VW,T-ROC,model,petrol_hybrid_excl_plugin,5884,25903,47
2026,6,VW,T-ROC,model,awd,7,207,0.6
2026,6,VW,T-ROC,model,cabriolet,680,3943,100
2026,6,VW,TAIGO,model,total,2299,10066,3.7
2026,6,VW,TAIGO,model,diesel,3,3,0
2026,6,VW,TAIGO,model,hybrid_incl_plugin,7,7,0
2026,6,VW,TAIGO,model,petrol_hybrid_incl_plugin,7,7,0
2026,6,VW,TAIGO,model,hybrid_excl_plugin,7,7,0
2026,6,VW,TAIGO,model,petrol_hybrid_excl_plugin,7,7,0
2026,6,VW,TAIGO,model,awd,3,3,0
2026,6,VW,TAYRON,model,total,2690,16485,6
2026,6,VW,TAYRON,model,diesel,1047,6527,10.3
2026,6,VW,TAYRON,model,hybrid_incl_plugin,1365,8372,10.1
2026,6,VW,TAYRON,model,petrol_hybrid_incl_plugin,1361,8347,10.1
2026,6,VW,TAYRON,model,diesel_hybrid_incl_plugin,4,25,15.9
2026,6,VW,TAYRON,model,hybrid_excl_plugin,408,2750,5
2026,6,VW,TAYRON,model,petrol_hybrid_excl_plugin,404,2725,4.9
2026,6,VW,TAYRON,model,diesel_hybrid_excl_plugin,4,25,15.9
2026,6,VW,TAYRON,model,plugin_hybrid,957,5622,20.6
2026,6,VW,TAYRON,model,petrol_plugin_hybrid,957,5622,20.6
2026,6,VW,TAYRON,model,awd,886,5249,14.9
2026,6,VW,TIGUAN,model,total,5511,29242,10.7
2026,6,VW,TIGUAN,model,diesel,1705,10527,16.6
2026,6,VW,TIGUAN,model,hybrid_incl_plugin,3341,16227,19.7
2026,6,VW,TIGUAN,model,petrol_hybrid_incl_plugin,3325,16194,19.7
2026,6,VW,TIGUAN,model,diesel_hybrid_incl_plugin,16,33,21
2026,6,VW,TIGUAN,model,hybrid_excl_plugin,1967,9303,16.8
2026,6,VW,TIGUAN,model,petrol_hybrid_excl_plugin,1951,9270,16.8
2026,6,VW,TIGUAN,model,diesel_hybrid_excl_plugin,16,33,21
2026,6,VW,TIGUAN,model,plugin_hybrid,1374,6924,25.4
2026,6,VW,TIGUAN,model,petrol_plugin_hybrid,1374,6924,25.4
2026,6,VW,TIGUAN,model,awd,1053,6093,17.3
2026,6,VW,TOUAREG,model,total,423,3173,1.2
2026,6,VW,TOUAREG,model,diesel,354,2834,4.5
2026,6,VW,TOUAREG,model,hybrid_incl_plugin,54,254,0.3
2026,6,VW,TOUAREG,model,petrol_hybrid_incl_plugin,54,254,0.3
2026,6,VW,TOUAREG,model,plugin_hybrid,54,254,0.9
2026,6,VW,TOUAREG,model,petrol_plugin_hybrid,54,254,0.9
2026,6,VW,TOUAREG,model,awd,423,3173,9
2026,6,VW,TOURAN,model,total,1284,8227,3
2026,6,VW,TOURAN,model,diesel,337,2970,4.7
2026,6,VW,TRANSPORTER,model,total,3493,18535,6.8
2026,6,VW,TRANSPORTER,model,diesel,2018,11652,18.4
2026,6,VW,TRANSPORTER,model,hybrid_incl_plugin,1160,5165,6.3
2026,6,VW,TRANSPORTER,model,petrol_hybrid_incl_plugin,1146,5124,6.2
2026,6,VW,TRANSPORTER,model,diesel_hybrid_incl_plugin,14,41,26.1
2026,6,VW,TRANSPORTER,model,hybrid_excl_plugin,14,41,0.1
2026,6,VW,TRANSPORTER,model,diesel_hybrid_excl_plugin,14,41,26.1
2026,6,VW,TRANSPORTER,model,plugin_hybrid,1146,5124,18.8
2026,6,VW,TRANSPORTER,model,petrol_plugin_hybrid,1146,5124,18.8
2026,6,VW,TRANSPORTER,model,bev,168,735,1.5
2026,6,VW,TRANSPORTER,model,awd,1196,5438,15.4
2026,6,VW,UP,model,total,,4,0
2026,6,VW,UP,model,bev,,1,0
2026,6,VW,SONSTIGE,model,total,37,281,0.1
2026,6,VW,SONSTIGE,model,hybrid_incl_plugin,3,10,0
2026,6,VW,SONSTIGE,model,petrol_hybrid_incl_plugin,3,8,0
2026,6,VW,SONSTIGE,model,diesel_hybrid_incl_plugin,,2,1.3
2026,6,VW,SONSTIGE,model,hybrid_excl_plugin,2,9,0
2026,6,VW,SONSTIGE,model,petrol_hybrid_excl_plugin,2,7,0
2026,6,VW,SONSTIGE,model,diesel_hybrid_excl_plugin,,2,1.3
2026,6,VW,SONSTIGE,model,plugin_hybrid,1,1,0
2026,6,VW,SONSTIGE,model,petrol_plugin_hybrid,1,1,0
2026,6,VW,SONSTIGE,model,bev,26,231,0.5
2026,6,VW,SONSTIGE,model,awd,6,27,0.1
2026,6,VW,,brand_total,total,51058,273747,18.4
2026,6,VW,,brand_total,diesel,10427,63465,32.9
2026,6,VW,,brand_total,hybrid_incl_plugin,16678,82569,14
2026,6,VW,,brand_total,petrol_hybrid_incl_plugin,16631,82412,16.5
2026,6,VW,,brand_total,diesel_hybrid_incl_plugin,47,157,0.2
2026,6,VW,,brand_total,hybrid_excl_plugin,11705,55279,12.9
2026,6,VW,,brand_total,petrol_hybrid_excl_plugin,11658,55122,15.9
2026,6,VW,,brand_total,diesel_hybrid_excl_plugin,47,157,0.2
2026,6,VW,,brand_total,plugin_hybrid,4973,27290,16.7
2026,6,VW,,brand_total,petrol_plugin_hybrid,4973,27290,17.7
2026,6,VW,,brand_total,bev,8711,49495,13.4
2026,6,VW,,brand_total,awd,5986,35236,9.8
2026,6,VW,,brand_total,cabriolet,680,3943,19.6
2026,6,XPENG,G6,model,total,423,1839,54.8
2026,6,XPENG,G6,model,bev,423,1839,54.8
2026,6,XPENG,G6,model,awd,179,1110,51.8
2026,6,XPENG,G9,model,total,391,1313,39.1
2026,6,XPENG,G9,model,bev,391,1313,39.1
2026,6,XPENG,G9,model,awd,275,1000,46.7
2026,6,XPENG,P7,model,total,73,165,4.9
2026,6,XPENG,P7,model,bev,73,165,4.9
2026,6,XPENG,P7,model,awd,,8,0.4
2026,6,XPENG,X9,model,total,35,35,1
2026,6,XPENG,X9,model,bev,35,35,1
2026,6,XPENG,X9,model,awd,21,21,1
2026,6,XPENG,SONSTIGE,model,total,,5,0.1
2026,6,XPENG,SONSTIGE,model,bev,,5,0.1
2026,6,XPENG,SONSTIGE,model,awd,,2,0.1
2026,6,XPENG,,brand_total,total,922,3357,0.2
2026,6,XPENG,,brand_total,bev,922,3357,0.9
2026,6,XPENG,,brand_total,awd,475,2141,0.6
2026,6,ZEEKR,001,model,total,3,11,5.8
2026,6,ZEEKR,001,model,bev,3,11,5.8
2026,6,ZEEKR,001,model,awd,3,7,4.3
2026,6,ZEEKR,7GT,model,total,30,30,15.8
2026,6,ZEEKR,7GT,model,bev,30,30,15.8
2026,6,ZEEKR,7GT,model,awd,30,30,18.3
2026,6,ZEEKR,7X,model,total,56,129,67.9
2026,6,ZEEKR,7X,model,bev,56,129,67.9
2026,6,ZEEKR,7X,model,awd,53,114,69.5
2026,6,ZEEKR,X,model,total,15,20,10.5
2026,6,ZEEKR,X,model,bev,15,20,10.5
2026,6,ZEEKR,X,model,awd,12,13,7.9
2026,6,ZEEKR,,brand_total,total,104,190,0
2026,6,ZEEKR,,brand_total,bev,104,190,0.1
2026,6,ZEEKR,,brand_total,awd,98,164,0
2026,6,SONSTIGE ZUSAMMEN,,aggregate,total,1193,6075,0.4
2026,6,SONSTIGE ZUSAMMEN,,aggregate,diesel,321,1044,0.5
2026,6,SONSTIGE ZUSAMMEN,,aggregate,hybrid_incl_plugin,189,1257,0.2
2026,6,SONSTIGE ZUSAMMEN,,aggregate,petrol_hybrid_incl_plugin,161,1156,0.2
2026,6,SONSTIGE ZUSAMMEN,,aggregate,diesel_hybrid_incl_plugin,27,99,0.1
2026,6,SONSTIGE ZUSAMMEN,,aggregate,hybrid_excl_plugin,113,911,0.2
2026,6,SONSTIGE ZUSAMMEN,,aggregate,petrol_hybrid_excl_plugin,86,813,0.2
2026,6,SONSTIGE ZUSAMMEN,,aggregate,diesel_hybrid_excl_plugin,27,98,0.1
2026,6,SONSTIGE ZUSAMMEN,,aggregate,plugin_hybrid,76,346,0.2
2026,6,SONSTIGE ZUSAMMEN,,aggregate,petrol_plugin_hybrid,75,343,0.2
2026,6,SONSTIGE ZUSAMMEN,,aggregate,diesel_plugin_hybrid,,1,0
2026,6,SONSTIGE ZUSAMMEN,,aggregate,bev,211,1359,0.4
2026,6,SONSTIGE ZUSAMMEN,,aggregate,awd,760,3673,1
2026,6,SONSTIGE ZUSAMMEN,,aggregate,cabriolet,45,160,0.8
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,total,296378,1484393,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,diesel,33862,193157,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,hybrid_incl_plugin,115527,591426,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,petrol_hybrid_incl_plugin,98387,500103,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,diesel_hybrid_incl_plugin,16438,88774,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,hybrid_excl_plugin,83315,427633,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,petrol_hybrid_excl_plugin,67829,345769,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,diesel_hybrid_excl_plugin,14786,79319,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,plugin_hybrid,32212,163793,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,petrol_plugin_hybrid,30558,154334,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,diesel_plugin_hybrid,1652,9455,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,bev,84057,368006,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,awd,71512,360885,100
2026,6,NEUZULASSUNGEN INSGESAMT,,aggregate,cabriolet,3557,20129,100
