year,month,brand,model,count
2026,8,PORSCHE,PANAMERA 4S E-HYBRID,1
2026,8,MERCEDES-BENZ,G 580,1
2026,8,CARTHAGO,CHIC C-LINE I 5.0 QB,1
2026,8,AUDI,AUDI Q5,1
2026,8,HYMER,B-MC I 680,1
2026,8,MERCEDES-BENZ,CLA 250 E,1
2026,8,BMW,X5 XDRIVE40D,1
2026,8,MERCEDES-BENZ,CLA 220 4MATIC,1
2026,8,CITROEN,C4 X,1
2026,8,HYMER,REDWOOD 600,1
2026,8,WEINSBERG,R57,1
2026,8,POESSL,SUMMIT 600,1
2026,8,SEAT,ATECA,1
2026,8,TOURNE MOBIL,TOURNE,1
2026,8,DS AUTOMOBILES,N?4,1
2026,8,KNAUS,R07,1
2026,8,BMW,IX M70 XDRIVE,1
2026,8,MINI,COUNTRYMAN S ALL4,1
2026,8,BMW,123 XDRIVE,1
2026,8,POESSL,KW 42,1
2026,8,CAPRON,T459,1
2026,8,WEINSBERG,R58,1
2026,8,BMW,XM LABEL,1
2026,8,KNAUS,R06,1
2026,8,AUDI,RS E-TRON GT,1
2026,8,CAPRON,T66S/ T328,1
2026,8,AUDI,A6 SB E-TRON QUATTRO,1
2026,8,HYMER,EXSIS-T 580,1
2026,8,WEINSBERG,R48,1
2026,8,BMW,I7 EDRIVE50,1
2026,8,DETHLEFFS,JUST T 7052 EBL/DBL,1
2026,8,BMW,M3 COMPETITION M XDRIVE,1
2026,8,DETHLEFFS,TREND T 6817 EB,1
2026,8,BMW,520D,1
2026,8,HYMER,GT-S 685,1
2026,8,MERCEDES-BENZ,S 450 E,1
2026,8,AUDI,SQ6 SB E-TRON,1
2026,8,HYMER,ML-T 580 4X4,1
2026,8,HOBBY,T 710 GE NERO,1
2026,8,VOLKSWAGEN,ID. BUZZ GTX LR 250 KW,1
2026,8,HYMER,B-ML T 780,1
2026,8,CAPRON,I68 / I447,1
2026,8,ETRUSCO,T7400 SBC,1
2026,8,ADRIA,SUPERTWIN 700SGX,1
2026,8,MERCEDES-BENZ,B 180,1
2026,8,KNAUS,R19,1
2026,8,HYMER,B-MC I 600,1
2026,8,KIA,EV6 GT,1
2026,8,BMW,225E XDRIVE ACTIVE TOURER,1
2026,8,LEXUS,LEXUS ES350E,1
2026,8,MERCEDES-BENZ,CLE 200,1
2026,8,ASTON MARTIN,VANQUISH,1
2026,8,POLESTAR,HUISKAMP GLASS,1
2026,8,POSSL,SUMMIT 640,1
2026,8,MERCEDES-BENZ,GLB 200 4MATIC,1
